17,0.0012712297097434654
15,0.070688977069431974
1,0.18551106929731404
7,0.10959605105239265
3,0.045218223976910027
5,0.16380365128414973
3,0.22600696166096607
11,0.026385133173331004
21,0.027372587430955681
20,0.028788057859830518
7,0.19658154875634987
5,0.02084937165984126
7,0.49422584382113133
10,0.016277117196680003
1,0.86625133251813524
5,0.03074449667774411
2,0.12710920744483195
7,0.074147721412673673
8,0.094400435611691341
27,0.063766335546795269
1,0.13494109027468573
2,0.052510665593169539
7,0.024736557930821069
17,0.49309960253675933
9,0.082778982319004629
31,0.031179437145259951
7,0.032480970842851176
5,0.019528608705631039
5,0.75400169849892384
1,0.10923060100801232
2,0.20085327483188059
2,0.16639560311139834
7,0.12087669163851411
18,0.75657016837343904
5,0.042424837741261094
7,0.19326871423491743
11,0.21434612951958085
11,0.42197152424357115
2,0.086097016975427529
9,0.097032717841081639
7,0.030709517929361673
10,0.17529721289304495
4,0.040112528413046543
13,0.043277592670181733
21,0.087105722965079846
24,0.021090343643314687
4,0.032295734837404617
4,0.046864358854520609
6,0.20680659600664539
11,0.15108941269248885
5,0.13072671475629619
7,0.019943226528901105
3,0.12522901968054148
9,0.029260324521255262
5,0.13464240438942895
11,0.057200119829916858
1,0.95880052987406228
5,0.14276005854266355
6,0.14376726388514788
3,0.31593525519991633
1,0.18288326935727581
17,0.19564686300597128
8,0.090234675069432405
11,0.12267840748944533
4,0.017505621334916163
17,0.092595838279478093
6,0.12206914468474629
2,0.028858183966439382
5,0.043498946449692877
3,0.085889570756502165
13,0.010953109947270863
3,0.037155255087449636
1,0.076134667982066154
13,0.17569357411800243
8,0.024476275717560003
2,0.25248021902653778
6,0.023448672985459117
3,0.58265250042499284
4,0.07833661892966183
22,0.007535128283209817
11,0.068057076796930974
2,0.22334984195619448
18,0.022892072235362396
4,0.04066374116435835
17,0.028231460433771352
2,0.015355142505749514
10,0.075933095272856715
3,0.029148453627789572
7,0.014927949074044527
106,0.0066063145159465878
1,0.015701567392266785
13,0.11077392716237917
1,0.17862338353175961
5,0.11994773190606425
9,0.070067408400794742
2,0.11844101837175416
13,0.072401797508603372
5,0.30469838300513996
5,0.032305614174528777
1,0.042175220765228928
