[[-0.00275673 -1.41799299 -0.22651318]],0.35
[[ 0.3624829  -0.82021706 -0.62054509]],0.58
[[ 0.15690737 -0.94863268 -0.60353698]],0.3
[[ 0.61527142 -1.08863621 -0.32425451]],0.19
[[ 0.57580171 -0.50018269 -0.72401319]],0.89
[[ 1.10411031 -0.40175232 -0.43390568]],0.17
[[-1.00504464  0.31575439 -0.52154286]],0.12
[[ 0.25294831  1.40964592 -0.23041517]],0.22
[[-0.91602846  0.73215911 -0.48818045]],0.03
[[ 1.06472417  0.96573724 -0.05471143]],0.16
[[ 0.10222471  1.25741536 -0.39021377]],0.28
[[-0.67195945  0.68661609 -0.61643352]],0.43
[[-1.22517176  0.65169262 -0.11113034]],0.24
[[-0.80093579  0.86481329 -0.41446917]],0.15
[[ 0.33030759 -1.40644704 -0.21286357]],0.38
[[ 0.52599499  1.31188746 -0.16422882]],0.42
[[-1.34589431  0.16935417 -0.31906439]],0.33
[[ 0.31588924  1.04491454 -0.50948721]],0.08
[[-0.25517351  1.43161145 -0.0313721 ]],0.19
[[-1.05631036 -0.50404863 -0.46294626]],0.15
[[ 0.18615129 -0.4552595  -0.83095643]],0.84
[[ 1.4007071  -0.23573275 -0.2187061 ]],0.3
[[ 0.09229313  0.50328422 -0.81812814]],0.89
[[-0.14394677  0.80727972 -0.68008551]],0.82
[[-0.97639104  0.54784006 -0.49518947]],0.03
[[ 1.44182515 -0.07522922 -0.13438827]],0.13
[[ 1.14596154 -0.0360306  -0.4962992 ]],0.38
[[ 0.80588696 -0.39319011 -0.63591707]],0.65
[[-0.63381815  1.1519399  -0.36825026]],0.28
[[-0.27806781 -0.75200654 -0.66467638]],0.72
[[ 1.37514097  0.50905591 -0.1165654 ]],0.21
[[ 0.62096603 -1.00381054 -0.43628952]],0.1
[[-0.82191537 -1.17248025 -0.03498008]],0.28
[[-1.12622261 -0.23616339 -0.48841523]],0.32
[[ 1.38142881  0.28105739 -0.20924469]],0.36
[[-1.48073729  0.20644405 -0.19331085]],0.21
[[ 1.10084968 -0.83348112 -0.22150698]],0.12
[[-0.22359478  1.41117241 -0.19878928]],0.32
[[-0.96731812  0.15454954 -0.59192988]],0.02
[[ 0.86729714 -1.15389503 -0.03981704]],0.08
[[-0.39461292  1.08883053 -0.51018208]],0.25
[[-0.89845176  0.37829195 -0.59489194]],0.34
[[-0.69675425  0.28881113 -0.73953834]],0.92
[[-0.13705659  1.28213222 -0.36145642]],0.42
[[ 0.97695282 -0.1975445  -0.59741892]],0.06
[[ 0.24743571 -1.33815916 -0.31368199]],0.42
[[-0.5032669  -0.9076015  -0.52740399]],0.04
[[ 0.0887264   0.62792452 -0.78349366]],1.16
[[-1.03121278  0.8001443  -0.2768314 ]],0.23
[[-0.58979794 -0.10485758 -0.76941878]],1.11
[[ 1.06220967 -0.92339134 -0.14407459]],0.13
[[-0.90875045  0.84687465 -0.40484001]],0.09
[[-0.26537028 -1.15417097 -0.49534865]],0.22
[[ 0.09598149  1.49053654 -0.062567  ]],0.16
[[-0.84523781  0.05558979 -0.67870227]],0.71
[[ 1.15423253 -0.35544005 -0.47393915]],0.13
[[ 0.46188801  0.97213662 -0.55369273]],0.04
[[ 1.46258005 -0.14111754 -0.06757202]],0.01
[[ 1.35091535  0.53169525 -0.04146182]],0.35
[[ 0.97747427 -0.93426119 -0.2356239 ]],0.2
[[-1.11095474  0.67551802 -0.36272924]],0.23
[[-0.77364551 -0.08217819 -0.69405157]],1.04
[[-0.38462183  0.42649732 -0.81176145]],0.99
[[ 0.84163105  0.72011308 -0.53965448]],0.21
[[-1.2146129   0.56238775 -0.2925804 ]],0.32
[[-0.87980223 -0.59411456 -0.56636277]],0.2
[[-1.3603844   0.56917368 -0.03673553]],0.29
[[ 0.21789096  1.40077116 -0.22808771]],0.47
[[-0.43423336 -0.44207743 -0.77969798]],1.02
[[-0.47722663  0.87695883 -0.58874203]],0.41
[[-0.44114605 -0.39759327 -0.77919986]],1.04
[[-0.66689707 -1.24812776 -0.00511909]],0.39
[[ 1.48303875 -0.19014445 -0.02221901]],0.13
[[-1.10118956 -0.30733968 -0.50470396]],0.12
[[-1.14544196  0.84885515 -0.03504306]],0.29
[[-0.50462007 -1.38113907 -0.0293038 ]],0.44
[[-0.43829094  1.4121252  -0.06360598]],0.39
[[-0.46042776 -0.77310013 -0.6891273 ]],0.68
[[ 1.15504418 -0.60897231 -0.38559346]],0.28
[[-0.50662596  1.37309045 -0.08622524]],0.35
[[-1.18636673  0.18608805 -0.44960987]],0.26
[[ 0.27636475  0.21447968 -0.89046452]],0.52
[[ 0.79892183  1.19597121 -0.01646702]],0.38
[[ 1.53520643  0.17246374 -0.05752461]],0.11
[[-0.28985636 -1.42554656 -0.14062683]],0.25
[[ 1.06546474  0.88966201 -0.18650196]],0.2
[[-0.98133401  0.01905596 -0.59082949]],0.0
[[-1.0180086   0.17826833 -0.5559596 ]],0.13
[[-0.18495978  0.61934195 -0.75838839]],1.21
[[-1.196945   -0.15633403 -0.46642229]],0.48
[[-0.67987299  1.14139111 -0.32689139]],0.31
[[-1.18776701  0.70050162 -0.20273166]],0.35
[[-0.02792754  1.00624107 -0.56485108]],0.23
[[ 1.32831838  0.45010063 -0.15298339]],0.4
[[ 0.17805694 -0.39410449 -0.84193858]],0.71
[[-0.54010976  0.94911738 -0.52558502]],0.19
[[-1.50570395  0.09407507 -0.03940972]],0.16
[[ 0.87197857 -0.24740222 -0.6631153 ]],0.64
[[-0.05372164  0.28432304 -0.89603226]],0.49
[[-0.54789468  1.15183768 -0.38247077]],0.28
[[ 1.03246715 -0.98581702 -0.09226049]],0.05
[[-1.21059333  0.7357349  -0.18605458]],0.32
[[ 1.36120838  0.41869677 -0.20377551]],0.33
[[-0.1193565  -0.57586938 -0.80076348]],1.06
[[-0.80044368  0.49812343 -0.61342214]],0.48
[[ 1.05788973  0.18940689 -0.53636369]],0.13
[[-0.89028025  0.47123629 -0.57872898]],0.26
[[-0.46436352 -0.10075464 -0.83385517]],0.85
[[ 0.80463343 -0.02761808 -0.69018589]],0.86
[[ 0.01790471 -0.12111319 -0.95966753]],0.21
[[-0.25246118 -0.92823261 -0.60267666]],0.28
[[ 0.14362131  0.04278806 -0.95609143]],0.25
[[ 1.47531543 -0.19716912 -0.08897826]],0.16
[[ 0.71072911 -1.22188837 -0.22911368]],0.19
[[-0.71385368  0.00171003 -0.7136971 ]],1.36
[[-0.6266231   0.9477041  -0.51591689]],0.08
[[ 0.02029621  0.87568995 -0.67569855]],0.56
[[-1.23322055  0.66644977 -0.17252322]],0.32
[[ 0.22441675 -0.14274782 -0.91697807]],0.42
[[-1.25791605  0.50346821 -0.31377067]],0.32
[[ 0.75269064  0.38892172 -0.66268622]],0.85
[[ 1.10695681 -0.71961257 -0.21733857]],0.3
[[ 1.15943668 -0.47691728 -0.39863675]],0.35
[[-0.84304446  0.23962902 -0.66057518]],0.71
[[-0.51169464  0.51034399 -0.72547784]],0.82
[[-0.88131029  0.47175471 -0.58131984]],0.29
[[-0.41288588 -1.10293007 -0.4676338 ]],0.22
[[-0.34822113  1.45200524 -0.0907073 ]],0.24
[[-1.38389038  0.43590653 -0.07882179]],0.26
[[ 0.87149791 -1.12488509  0.01069797]],0.36
[[ 0.70578259  1.19084106 -0.13259023]],0.27
[[-0.55317595 -0.71419084 -0.67820659]],0.59
[[-1.43249548 -0.3423197  -0.02775149]],0.22
[[-1.28678867  0.40072744 -0.24880855]],0.47
[[ 0.01700022  0.26922537 -0.90518989]],0.48
[[ -4.26897957e-01   1.44530437e+00  -1.31461119e-03]],0.22
[[-0.10238245  0.89212604 -0.62697285]],0.24
[[-1.00691888 -0.94295223 -0.25286793]],0.05
[[ 0.57047261 -1.34901795 -0.01425434]],0.32
[[-0.45620137  0.22556526 -0.83083838]],0.81
[[ 0.18617114  1.29033328 -0.36108028]],0.36
[[-1.22513115 -0.36671058 -0.39678506]],0.32
[[-0.31301524  0.12162331 -0.89110079]],0.55
[[ 1.11049624  0.78776242 -0.12994064]],0.3
[[-0.0772179   0.95726062 -0.6036891 ]],0.11
[[-0.72243015  0.92383097 -0.42714763]],0.19
[[-1.25635797  0.10344168 -0.43796615]],0.27
[[ 1.15863856  0.03963231 -0.52000892]],0.31
[[ 1.35757296 -0.36485113 -0.20203505]],0.41
[[-0.95752309  0.67933101 -0.39053869]],0.07
[[ 0.43469533  0.04608727 -0.84241317]],0.79
[[-0.55413501 -0.58184746 -0.68605353]],0.74
[[-1.26835371  0.49054066 -0.28788764]],0.36
[[-0.00320154 -1.31622473 -0.31815137]],0.4
[[ 1.32639095 -0.02677858 -0.29954473]],0.52
[[ 0.90791171  0.47398688 -0.54469823]],0.18
[[-0.14150333  0.49446683 -0.81002167]],0.88
[[ 0.61095001 -1.32479643 -0.01965471]],0.41
[[ 1.47358784  0.18575633 -0.09148783]],0.15
[[-0.45445149  0.90449633 -0.5839486 ]],0.22
[[ 0.67091024 -0.92074887 -0.52654942]],0.14
[[-0.33264293 -0.17902141 -0.87650617]],0.64
[[-0.86650844  0.97630287 -0.28508308]],0.1
[[-1.15704558 -0.43821183 -0.39164831]],0.26
[[-1.22605621 -0.73167308  0.00750372]],0.32
[[-0.96088605 -0.19954999 -0.57449485]],0.15
[[ 0.12827363 -1.49758466 -0.09572061]],0.33
[[ 0.41233628  1.41056674 -0.0085814 ]],0.36
[[-0.86408915 -1.05622899 -0.21906023]],0.19
[[ 1.39456288  0.36765607 -0.10712196]],0.32
[[-0.43057217 -1.36310922 -0.20895836]],0.45
[[ 1.12683651  0.19743212 -0.49436868]],0.21
[[ 0.80764325 -1.06886216 -0.24811156]],0.23
[[-1.10705004 -0.81118093 -0.23214279]],0.16
[[-1.05065353 -0.82730002 -0.2648811 ]],0.27
[[ 0.14506489  1.41559188 -0.22915146]],0.3
[[-0.76133277 -1.23054715 -0.11286524]],0.33
[[ 0.17743349  1.39849471 -0.15810132]],0.25
[[-0.66112656  0.1966636  -0.72984368]],1.12
[[-0.80194916 -0.41481854 -0.65779395]],0.62
[[-0.10269314 -0.22538873 -0.91525103]],0.41
[[ 0.96412257  0.98833634 -0.12629907]],0.06
[[ 1.27907089 -0.62347837 -0.09940517]],0.27
[[-0.20217979 -0.84606436 -0.63982303]],0.58
[[ 0.6605488   1.28248034 -0.13547772]],0.26
[[-0.26805691  0.08411476 -0.905146  ]],0.5
[[ 0.58677257  0.06329387 -0.78946103]],1.1
[[ 0.55687086  0.06065515 -0.78753657]],1.04
[[-0.35353479 -0.16107317 -0.86360188]],0.65
[[-0.02628765 -0.49756612 -0.82328323]],0.89
[[-0.57225119  0.78374206 -0.61733299]],0.48
[[ 1.19245696  0.52070352 -0.36583637]],0.34
[[ 0.0247778   1.3928751  -0.26380155]],0.41
[[ 1.19349221  0.03108714 -0.49247112]],0.24
[[ 0.40063331 -0.56395921 -0.72978067]],0.96
[[-0.06878518  1.47934109 -0.17024727]],0.24
[[ 1.38939297  0.14836698 -0.24827507]],0.3
[[ 1.45938782  0.17835966 -0.16121688]],0.2
[[ 1.1866921   0.02708951 -0.45259032]],0.43
[[-0.20107175  1.31667455 -0.38101698]],0.39
[[ 0.29761966 -1.45728523 -0.05517177]],0.31
[[-1.41045204 -0.51133903 -0.03678399]],0.5
[[-0.631299   -0.9646219  -0.43785753]],0.11
[[-0.82410696 -0.75411363 -0.48161737]],0.11
[[-1.37872694  0.12036948 -0.32862166]],0.39
[[ 0.61220614 -0.92272796 -0.46461533]],0.04
[[ 0.00449471 -0.10292877 -0.96329592]],0.18
[[ 0.31952318 -0.31272872 -0.86715602]],0.7
[[ 0.38219576  1.07945316 -0.49749485]],0.13
[[ 0.56365232  0.40198511 -0.75266027]],0.95
[[-0.01223498  0.58505768 -0.77775806]],1.12
[[ 1.34044637 -0.45401751 -0.13942088]],0.34
[[-1.42323359 -0.38629203 -0.0679249 ]],0.23
[[-0.57814346  1.36506668 -0.07017709]],0.21
[[-1.05787073  0.58071736 -0.50513252]],0.11
[[ 0.15014088  1.33817051 -0.29384055]],0.38
[[-0.2075196   1.21169212 -0.42426882]],0.38
[[ 1.1616984   0.54108181 -0.33976068]],0.29
[[ 0.01150691 -1.23702251 -0.41867114]],0.39
[[ 0.11389801 -0.91475956 -0.60878282]],0.26
[[ 0.06388673 -1.36743569 -0.30189223]],0.27
[[-0.51373144 -0.06289475 -0.82176053]],0.95
[[-0.53940972 -0.89161669 -0.54811224]],0.36
[[ 0.08616493  1.30270829 -0.34565263]],0.37
[[-1.38767621 -0.44912241 -0.01306936]],0.25
[[ 1.36838036 -0.41696508 -0.21169746]],0.45
[[ 0.04707863  1.40172446 -0.22663344]],0.33
[[-0.71002975  1.26462648 -0.05756742]],0.31
[[ 1.32906816 -0.04176289 -0.31869879]],0.47
[[ 0.72806818  1.12623496 -0.2307584 ]],0.37
[[-0.06227619  0.52374674 -0.80731917]],0.96
[[-1.04048771  0.98535683 -0.12570009]],0.07
[[ 0.37622826  1.03414492 -0.53543802]],0.12
[[ 0.02005104  0.92843148 -0.61452131]],0.19
[[-0.35363479 -0.90956969 -0.5776589 ]],0.31
[[ 0.81516378  1.11113543 -0.13616614]],0.26
[[ 0.21430189 -1.25005592 -0.43091861]],0.37
[[ 0.85382537 -0.38325714 -0.6369594 ]],0.5
[[-0.7767926  -1.10884082 -0.26516034]],0.19
[[-0.49048838  0.41089258 -0.78744042]],1.05
[[ 1.0446173   0.71650254 -0.33019988]],0.19
[[ 1.06261725  0.96990936 -0.15968089]],0.13
[[-0.12595649 -1.39494712 -0.24684755]],0.25
[[-0.6189999   1.29440426 -0.00679485]],0.27
[[-1.35001502 -0.33181995 -0.30051596]],0.39
[[ 0.45083486 -0.57155219 -0.74103746]],0.82
[[-0.92274183  1.082096   -0.10945245]],0.2
[[ 0.29389644 -1.16643755 -0.42676475]],0.36
[[ 1.44341864  0.18112751 -0.15849343]],0.18
[[-0.02750873  0.18686897 -0.93706675]],0.3
[[ 0.02727697  1.27438037 -0.36988745]],0.5
[[ 1.10576755 -0.18233644 -0.53254026]],0.24
[[ 0.18692156  1.46044139 -0.09140508]],0.16
[[ 1.43961054  0.38127332 -0.09076002]],0.37
[[ 0.57584414  1.05549877 -0.39059001]],0.25
[[-0.31070523 -0.38068269 -0.85376014]],0.76
[[ 0.34872075 -0.90524779 -0.62605273]],0.38
[[ 0.22950369 -1.31973183 -0.35121451]],0.45
[[ 0.74597458 -1.23952364 -0.09505505]],0.34
[[ 1.4028259  -0.04722553 -0.21998456]],0.41
[[-0.72024469  0.24288379 -0.7185481 ]],0.96
[[-0.37049639  0.62642692 -0.71519949]],0.93
[[ 0.28444666 -1.23219597 -0.41428657]],0.39
[[-0.28022483  1.41879929 -0.1772329 ]],0.34
[[ 1.12608056 -0.70539481 -0.30236854]],0.28
[[ 0.44676907  1.03001434 -0.49480248]],0.14
[[-0.65307949 -0.12568092 -0.75582159]],1.2
[[-0.2245981  -0.13752926 -0.92528732]],0.4
[[ 0.23638677  1.46689798 -0.09033859]],0.16
[[-0.38708314  0.76213364 -0.65501543]],0.7
[[-0.1733428   0.74015988 -0.70358744]],1.04
[[-1.39470853  0.40583996 -0.10599316]],0.43
[[-1.09392553  0.85236545 -0.13255919]],0.31
[[ 0.79561731  0.64800112 -0.58700374]],0.2
[[-0.26763382  0.01962636 -0.90969044]],0.44
[[-1.10481221 -0.60245132 -0.38690904]],0.35
[[-1.36772735 -0.23944301 -0.26183767]],0.27
[[-0.50982897 -0.76283534 -0.64726335]],0.5
[[-0.12575868  1.06806272 -0.53236902]],0.25
[[ 0.06947522 -1.37244957 -0.31653864]],0.39
[[-0.01884766  1.12691684 -0.46995271]],0.11
[[-0.1575175   0.13363138 -0.93921111]],0.29
[[-0.05548405 -1.43502206 -0.22216696]],0.27
[[-0.58586389 -1.29335709 -0.13930625]],0.36
[[ 0.23673688 -1.45064624 -0.10013231]],0.2
[[-0.08994265 -0.2413937  -0.90710598]],0.45
[[-0.42004957  1.34171055 -0.2467628 ]],0.15
[[-0.37422695 -1.2539655  -0.32793188]],0.19
[[-1.35324322  0.07466356 -0.26333721]],0.5
[[ 1.34104755 -0.18482096 -0.25051303]],0.38
[[-1.09768161 -0.78144528 -0.24406593]],0.08
[[-0.74935117  0.62847283 -0.60790378]],0.3
[[ 1.21382457  0.68439813 -0.09805566]],0.38
[[-1.19739975 -0.79583388 -0.14881363]],0.33
[[-1.06652682 -0.46685084 -0.45331794]],0.13
[[ 0.5791021  -0.73020233 -0.66197265]],0.4
[[-0.93083986 -0.78093747 -0.43195342]],0.12
[[ 1.48543419  0.16545537 -0.10331345]],0.17
[[ 1.46900497 -0.10431164 -0.09118719]],0.09
[[ 0.34238909  1.46558132 -0.01138897]],0.29
[[ 1.13011076  0.80773467 -0.17914538]],0.29
[[-0.7656868  -1.08569683 -0.30035913]],0.2
[[-0.97292223 -0.37766344 -0.52425439]],0.23
[[ 1.45335635  0.33494785 -0.01486939]],0.21
[[ 0.21876908  1.40035742 -0.28973503]],0.28
[[ 0.21293809 -0.82367917 -0.67485677]],0.67
[[-0.26213232 -1.3758208  -0.22090954]],0.37
[[-0.42339035  0.78569438 -0.64363497]],0.69
[[ 0.6573541  -1.16648672 -0.20967498]],0.3
[[-1.33408132  0.43173453 -0.26025397]],0.45
[[ 1.52061981  0.0473656  -0.02285155]],0.14
[[-0.02318261 -0.0360352  -0.98741088]],0.06
[[ 0.51436898  1.37048725 -0.14310511]],0.29
[[ -1.47440400e+00  -2.58793355e-01   1.00885979e-03]],0.22
[[-1.18747942  0.79676129 -0.04484413]],0.26
[[-1.2954002   0.12242422 -0.37196685]],0.37
[[ 1.12528736  0.77106856 -0.24281083]],0.27
[[-0.55262138  1.35249448 -0.10505803]],0.34
[[-0.83738447  0.70033403 -0.56918498]],0.32
[[ 0.52647516  0.63859825 -0.67822868]],0.67
[[-0.0912821   0.31928486 -0.88650949]],0.58
[[-0.71757964 -0.91650342 -0.46966917]],0.18
[[-0.49567648 -1.26235573 -0.33331069]],0.41
[[ 0.93772893  0.72087028 -0.41978817]],0.02
[[ 1.44366085  0.0659243  -0.19794314]],0.35
[[-0.45149223  1.10889248 -0.45882473]],0.24
[[ 0.54340705  0.47916464 -0.75217488]],0.95
[[-0.88314234  0.48048758 -0.57283293]],0.27
[[-1.18653298  0.79416416 -0.05109419]],0.17
[[-1.33332894 -0.04783439 -0.31842031]],0.47
[[-1.09763548  0.2878937  -0.49728427]],0.26
[[ 0.60014535 -1.10804621 -0.29943075]],0.36
[[ 0.71354316 -1.1927849  -0.17310007]],0.33
[[-0.37493398  0.05441027 -0.85398615]],0.68
[[-0.18965481 -0.20215013 -0.92105205]],0.38
[[-1.30966644  0.45986921 -0.21802364]],0.42
[[-0.8085574   1.13545512 -0.04176388]],0.19
[[ 0.25444186 -1.15959157 -0.47835023]],0.28
[[ 1.43039862 -0.27212741 -0.05970169]],0.29
[[-0.18850384  1.29548959 -0.3467184 ]],0.51
[[ 1.18658575  0.14191847 -0.43453294]],0.35
[[ 0.23894163 -1.43044582 -0.18499905]],0.18
[[-0.49468896  1.25737847 -0.31807322]],0.36
[[ 1.30004379  0.3578763  -0.32218265]],0.27
[[-0.21444715  1.23813143 -0.40086233]],0.3
[[ 0.74750882 -0.34210714 -0.67991871]],0.7
[[ 0.2002597   0.38490036 -0.85018622]],0.72
[[-0.48322483  1.06717526 -0.42904578]],0.17
[[-0.36941172 -0.33366074 -0.84593047]],0.72
[[-0.66120755  0.53359856 -0.66736776]],0.6
[[-1.1672402   0.75470103 -0.10764145]],0.32
[[ 0.15408252  0.26456672 -0.91756167]],0.47
[[ 0.57046133  1.28537423 -0.09482113]],0.28
[[ 0.25253603 -0.23761565 -0.87858314]],0.55
[[ 0.35059617  1.10939052 -0.46405366]],0.19
[[-1.13230509  0.72853088 -0.33459967]],0.25
[[ 0.68346325 -0.11190882 -0.75163598]],1.24
[[-0.13935831  1.02072318 -0.54833003]],0.2
[[-0.77758071 -1.14594959 -0.1130169 ]],0.36
[[ 0.14598616  1.12359961 -0.47903536]],0.29
[[-0.74136312  0.14083468 -0.69501981]],1.08
[[ 1.05238148  0.20748698 -0.51812432]],0.17
[[ 0.03065127 -1.38970575 -0.29864415]],0.4
[[ 1.49872744 -0.08953363 -0.07025127]],0.06
[[ 0.81372322 -0.61435397 -0.60006057]],0.43
[[ 0.61274634  1.34040521 -0.0350714 ]],0.42
[[ 0.90043283  0.7088113  -0.45268133]],0.19
[[-0.55862129 -1.22506086 -0.25438425]],0.26
[[ 1.09147531  0.68497236 -0.35303028]],0.23
[[-0.35038864  0.47943159 -0.79638961]],1.03
[[-1.19679181  0.3044634  -0.40101364]],0.34
[[ 0.39927963 -1.35657216 -0.14727276]],0.48
[[-1.0066757   0.03448666 -0.56130073]],0.12
[[-0.27516293  0.30588196 -0.87618384]],0.64
[[ 0.55035134 -0.32147609 -0.77940124]],1.03
[[-0.91062281  0.39861813 -0.58553149]],0.12
[[ 0.26146292  0.03154116 -0.91379294]],0.47
[[-0.03513346  0.54377049 -0.78664471]],1.01
[[ 1.27886992  0.44105279 -0.26879801]],0.39
[[-0.92995291  0.33732833 -0.57170682]],0.24
[[ 0.76210161 -0.70191602 -0.58943137]],0.2
[[-1.38732771 -0.06462671 -0.27239537]],0.3
[[ 0.3980387  -0.46768968 -0.79371059]],1.02
