[[ 0.67003423  1.36178269 -0.05906624]],0.0
[[ 0.93738711  0.63509985 -0.30837103]],0.0
[[-0.22881729  1.23875023 -0.02943476]],0.0
[[ 1.12529633  1.37491031 -1.87816962]],5.0
[[ 0.62937135 -0.46863029 -0.70547869]],0.0
[[ 0.39028457  1.27455155 -0.02079039]],0.0
[[ -8.32667268e-17   0.00000000e+00  -1.00000000e+00]],0.0
[[ 1.26448131 -0.9099812  -0.27879043]],0.0
[[-0.74952723  1.3729589  -0.43617056]],0.0
[[-1.67275015  3.2444518  -0.92053038]],19.0
[[  0.00000000e+00   2.22044605e-16  -1.00000000e+00]],0.0
[[ 0.78906315  1.11589825 -0.4174635 ]],0.0
[[-1.46669215 -0.79467312 -0.40221068]],0.0
[[-0.14131015  1.70095272  0.04023158]],0.0
[[ 0.91504899  0.61404821 -0.28677114]],0.0
[[ 1.68876267 -0.02841243  0.29074327]],0.0
[[ 0.58793059 -1.1586273  -0.03690695]],0.0
[[-0.73391103 -0.22227611 -0.55013183]],0.0
[[-3.96527489  1.48621082 -2.08631495]],31.0
[[ 0.38582657  1.72733624 -0.18080317]],0.0
[[ 1.09392946 -0.37059806 -0.43098193]],0.0
[[ 2.76615185 -1.05668536 -1.26485987]],7.0
[[ 1.49938418 -1.31416504 -0.17947791]],0.0
[[ 0.27961757  1.56942191  0.02435316]],0.0
[[ 1.05490174  1.73045758 -0.36301899]],0.0
[[-1.3517642  -3.76413779 -1.7546134 ]],17.0
[[ -5.55111512e-17  -5.55111512e-17  -1.00000000e+00]],0.0
[[-0.87663779  0.86708961 -0.34934511]],0.0
[[-0.01810446 -1.39785705  0.10459856]],0.0
[[ 1.57150392  0.32488023 -0.2972057 ]],0.0
[[-1.72318039  0.16083712  0.13086756]],0.0
[[-1.01562578 -0.67178529 -0.07902206]],0.0
[[-0.98805764  2.43624061 -1.26242609]],11.0
[[-4.10339428  1.80018983  1.10504842]],21.0
[[-5.41144335  0.87440555 -1.42221972]],69.0
[[ 0.7813933  -1.40160069 -0.41115268]],0.0
[[  3.88578059e-16  -1.22124533e-15  -1.00000000e+00]],0.0
[[-0.92544139 -0.86248904 -0.41944424]],0.0
[[ 0.54745856  1.23894999 -0.2348587 ]],0.0
[[ 1.41269186 -0.2958784  -0.26877381]],0.0
[[ 0.75503548 -0.22658693 -0.51214094]],0.0
[[-1.34537236  0.97337682 -0.37527356]],0.0
[[-0.07325112  1.1834696  -0.42381492]],0.0
[[-1.42473895  1.38877615 -0.13942002]],2.0
[[-0.93252141 -1.11047593 -0.79484733]],2.0
[[ 1.36983016  0.21709249  0.15598355]],0.0
[[-1.86706329  1.0730398  -1.75049097]],9.0
[[ 0.14978178  1.02674086 -0.73457912]],0.0
[[-0.41044086 -1.06899341 -0.42211055]],0.0
[[-1.06628308 -0.52599007 -0.2095223 ]],0.0
[[-0.55758846  0.57620784 -0.61423171]],0.0
[[ 1.03340747  1.19936862 -0.89131348]],0.0
[[-2.20449165  2.65069552 -1.22851556]],23.0
[[-1.86299453  1.84398697 -0.0977    ]],14.0
[[ 0.40337037  1.2077449  -0.24831227]],0.0
[[-0.242457   -2.16072754 -0.21601588]],0.0
[[-0.98591142  1.16996792 -0.52594799]],0.0
[[-2.15701519 -3.39921469 -1.61318686]],39.0
[[-1.25711796  1.30239729 -0.69313755]],0.0
[[-2.26869946  2.56513174 -1.05023344]],19.0
[[ 1.46186625  1.40568367 -0.49322928]],0.0
[[ 1.89442594 -0.82680385  0.17958082]],0.0
[[ 0.67807484  0.48183265 -0.69592646]],0.0
[[-0.55057565  0.780755   -0.68694224]],0.0
[[-1.01913127  1.07337338 -0.68513173]],0.0
[[-1.37948344 -1.72103378 -1.04093526]],0.0
[[-1.35137045  0.20748977 -0.06580015]],0.0
[[ -6.66133815e-16   0.00000000e+00  -1.00000000e+00]],0.0
[[ 0.40649229  1.07004872 -0.16003708]],0.0
[[ 1.03998552  1.50016189 -0.32516905]],0.0
[[ 1.18328368 -0.95687453 -0.30805748]],0.0
[[ 0.75307903 -2.16275149 -1.4487807 ]],15.0
[[-1.67591888 -0.4272689  -0.34802986]],0.0
[[-1.20438709 -0.35129447 -0.62951729]],0.0
[[-1.16083321  0.9868506  -0.2138781 ]],0.0
[[ 0.205886   -0.63965498 -0.67139951]],0.0
[[-0.83806148 -0.65095077 -0.53170803]],0.0
[[  5.82867088e-16   2.91433544e-16  -1.00000000e+00]],0.0
[[-1.15760285 -0.86795992 -0.14667546]],0.0
[[  1.11022302e-16  -5.55111512e-17  -1.00000000e+00]],0.0
[[  4.11224374e+00   4.22098632e+00   2.32581400e-03]],46.0
[[-4.33617103  1.44455981 -1.30086568]],103.0
[[ 1.24020375 -0.55590114 -0.43809733]],0.0
[[ 1.15085487  0.7395554  -0.32067524]],0.0
[[ 0.1512061   1.39599134 -0.30362236]],0.0
[[ 2.06970044 -0.47181984  0.05166604]],2.0
[[ 0.46716082  1.42565907 -0.0540114 ]],0.0
[[-1.16966949  0.44493146 -0.47393272]],0.0
[[-0.7247824   1.47809982 -0.39081908]],0.0
[[-1.31455953 -1.11275473  0.31736136]],0.0
[[-0.23836353 -1.04501068 -0.70320285]],0.0
[[ 0.51048196 -1.68079512 -0.07120075]],2.0
[[-2.31848989 -2.0645406  -1.63822118]],41.0
[[-1.17013653 -0.87029156 -0.19249926]],0.0
[[ 0.24110945  1.61947818  0.23016483]],0.0
[[-0.0491966  -1.64019544 -0.13931784]],0.0
