[[ 0.84317665  0.99669604 -0.33284169]],0.0
[[ 1.06905209  0.44703188 -0.4386088 ]],0.04
[[ 0.70842772 -0.61939275 -0.61028351]],0.03
[[-1.27792408 -0.25030603 -0.43262279]],0.05
[[ 0.24190701  0.00706113 -0.91873446]],0.04
[[-0.64779273  0.48280072 -0.70371398]],0.05
[[ 1.25903086 -0.58178005 -0.27905385]],0.01
[[ 0.01069398  1.32864184 -0.20978809]],0.03
[[ 1.05352374  0.88085286  0.03511057]],0.0
[[ 0.47258978  0.43552533 -0.76012301]],0.12
[[ 1.02913435  0.55233626 -0.44671278]],0.02
[[-0.35494471 -0.68972771 -0.76211475]],0.1
[[-0.67771931  1.23451224 -0.22522146]],0.01
[[-0.26909631  0.39818755 -0.8247883 ]],0.08
[[-0.28256073 -0.09924422 -0.89255843]],0.05
[[ 0.40588573  0.15084972 -0.86964442]],0.08
[[ 1.15540755  0.21686657 -0.40016265]],0.04
[[-0.4257272   0.58629126 -0.70623339]],0.09
[[ 0.36158982  0.6769673  -0.72222485]],0.12
[[-0.5547801  -0.90933898 -0.50979014]],0.02
[[ 1.06353204 -0.91100543 -0.1807379 ]],0.02
[[ 0.57385206 -0.95705418 -0.41657908]],0.0
[[ 0.94380586 -0.39526668 -0.56081938]],0.02
[[-0.90542524 -0.50938556 -0.68656024]],0.01
[[ 1.33341366  0.09194707 -0.27693758]],0.06
[[ 1.32420527 -0.38878485 -0.21999438]],0.01
[[-1.52970851 -0.11822964 -0.13856549]],0.02
[[-1.45470758  0.13420617 -0.12079978]],0.02
[[-0.50677828  1.39410488 -0.10433991]],0.06
[[-0.33566667  0.26697751 -0.8818054 ]],0.07
[[-0.33632491  1.09904038 -0.45863929]],0.02
[[-0.61959224 -1.13194922 -0.29932557]],0.03
[[-0.18035953  1.00599742 -0.530519  ]],0.02
[[-0.92871196  0.69035188 -0.44137576]],0.02
[[-1.33105351  0.53853169 -0.18178774]],0.06
[[ 0.73808858  1.20026205 -0.24654195]],0.03
[[ 0.77653415  0.68060503 -0.51166604]],0.04
[[-0.98547403 -0.11902301 -0.56728397]],0.06
[[-0.7508178  -0.15505436 -0.71857672]],0.09
[[-0.46356614  1.28933586 -0.31205285]],0.03
[[-0.78803306 -1.11631491 -0.42325411]],0.01
[[ 1.23562819 -0.09046775 -0.25435645]],0.04
[[ 0.28024815  1.52806909 -0.09485013]],0.01
[[ 1.10666057  0.28539158 -0.54182869]],0.03
[[ 1.47188612  0.0598     -0.17482338]],0.01
[[ 0.03448197  0.77424153 -0.65470629]],0.09
[[-0.32588788  1.34472516 -0.53592002]],0.01
[[ 0.64921035 -1.03290929 -0.52143229]],0.01
[[ 0.94233489 -1.12447928 -0.05962754]],0.03
[[ 1.25521182 -0.14090038 -0.37708269]],0.03
[[-0.4196831   0.64497572 -0.60344715]],0.06
[[-0.54250469  1.42654814 -0.17942399]],0.03
[[-1.46611478 -0.05569632 -0.11957904]],0.04
[[-1.37070209 -0.17802488 -0.22250191]],0.06
[[-0.26981797 -0.90137887 -0.60442357]],0.04
[[ 1.00835416  1.01289801  0.05508363]],0.02
[[-0.87812763 -0.92090537 -0.42982638]],0.01
[[-1.09747614 -0.79066691 -0.30636927]],0.02
[[ 0.38941727 -1.44411161 -0.12615187]],0.04
[[ 0.72456292  0.87376663 -0.54676584]],0.0
[[-0.95401725  0.65858096 -0.35822603]],0.01
[[-1.52519449 -0.03991097  0.06966947]],0.02
[[ 1.33719745 -0.22530431 -0.33086673]],0.03
[[ 0.62571648 -0.96749037 -0.4747984 ]],0.05
[[-1.45266439  0.3304788  -0.16404864]],0.03
[[-0.88737825  1.06911521 -0.04169672]],0.05
[[ 1.19343062 -0.11105364 -0.41074453]],0.03
[[ 0.98769785  0.94667722 -0.09701691]],0.01
[[-0.0357042   0.69169949 -0.75847731]],0.11
[[ 0.40004478 -1.00068618 -0.52504845]],0.06
[[-1.40841219  0.43552744 -0.13780672]],0.04
[[-1.41363405  0.2097785  -0.29819319]],0.0
[[ 1.133126   -0.26156735 -0.45699316]],0.01
[[-0.65336278  0.97646492 -0.45363805]],0.05
[[ 0.6584353  -0.78011568 -0.60077344]],0.03
[[-0.90688066  0.65754597 -0.45282438]],0.01
[[ 0.82718667 -0.14336762 -0.75313126]],0.13
[[ 0.35179197 -0.6114837  -0.75084516]],0.11
[[-0.0518715   0.908352   -0.64195431]],0.02
[[-0.16688236 -0.97467195 -0.59888007]],0.04
[[-0.02529906  0.96856649 -0.61611665]],0.05
[[-1.04100095 -0.3218206  -0.4848811 ]],0.0
[[-1.21067702 -0.84805562 -0.40439754]],0.03
[[ 1.13845665  0.68510646 -0.16209075]],0.02
[[ 0.23492541  0.17153774 -0.89900895]],0.05
[[-0.58465668 -1.40616783 -0.19526394]],0.03
[[ 1.2515154 -0.6053444 -0.2633582]],0.05
[[-0.91033453  0.84334564 -0.3564766 ]],0.02
[[ 0.84073743  1.05099183  0.04452889]],0.02
[[ 1.38490806  0.15034603 -0.09976321]],0.05
[[ 1.34520199  0.72139985 -0.30210658]],0.02
[[-0.11438718 -0.96416619 -0.62643135]],0.03
[[ 0.70479967 -1.25031928 -0.2850724 ]],0.0
[[ 0.23043018 -1.36598529 -0.26343129]],0.04
[[ 0.60805504 -1.15302944 -0.26557885]],0.05
[[ 0.41803796  0.42071471 -0.79368508]],0.1
[[ 0.93437172 -1.10442216 -0.27939314]],0.0
[[-0.4896484   1.26656076  0.06842955]],0.06
[[-0.77028761  0.23070804 -0.69786684]],0.09
[[-0.75679119 -0.85325333 -0.55496428]],0.03
[[ 1.10875782 -0.84754776  0.01045308]],0.02
[[ 0.41636084  1.38403297 -0.01611382]],0.05
[[ 1.24241901  0.3994522  -0.2907364 ]],0.02
[[-0.61523927 -1.21493018 -0.31687295]],0.01
[[ 0.43689663  0.72707047 -0.72227792]],0.06
[[-0.04765098  0.05206321 -0.97676632]],0.01
[[-0.35053027 -1.36543842 -0.21621829]],0.02
[[-0.61434517 -1.07672338 -0.35814582]],0.04
[[ 0.12203508 -0.06849171 -0.94929604]],0.02
[[-0.27455891  0.08664996 -0.91987836]],0.05
[[-1.41955023 -0.44641464 -0.26536419]],0.02
[[ 1.52216179  0.38493007 -0.09186582]],0.02
[[ 1.42680791  0.36872639 -0.35182613]],0.02
[[ 0.13574792  0.49080718 -0.82639809]],0.08
[[ 0.09878545  0.08267348 -0.95937396]],0.02
[[-0.94296562 -0.9904312  -0.27861668]],0.03
[[-0.02819418  1.34236378 -0.34189555]],0.04
[[ 0.32473031 -1.09199178 -0.54130081]],0.02
[[ 0.67497685 -0.53575171 -0.63963588]],0.06
[[-1.02272734 -0.67703703 -0.43296863]],0.01
[[-0.90728863 -0.81058946 -0.19489967]],0.02
[[-0.80033556  1.31666167 -0.26732398]],0.03
[[-0.70113355  0.45402207 -0.73277847]],0.08
[[-0.78547415 -0.12149978 -0.68813418]],0.1
[[-0.63390629 -0.34822613 -0.68369055]],0.08
[[-1.17534824 -0.28710977 -0.43006015]],0.04
[[ 0.40576741 -1.37252209 -0.25192481]],0.05
[[-0.61759799  1.17509318 -0.26940635]],0.06
[[-0.16311762 -1.44762461 -0.16533384]],0.03
[[ 0.58856077  0.90211736 -0.48291515]],0.0
[[ 0.35391335  1.33037772 -0.30280075]],0.02
[[-0.20605135  0.85471005 -0.66261877]],0.1
[[-0.04130757  0.33174202 -0.8664845 ]],0.05
[[-1.45855795  0.09289042 -0.13314387]],0.03
[[ 1.45157735  0.27071558 -0.07345249]],0.05
[[-1.07185759 -0.87278422 -0.22930427]],0.02
[[-0.92206176  1.26309295 -0.05399267]],0.0
[[ 0.64201579  1.32751722 -0.07435632]],0.01
[[ 0.65446533 -0.35211292 -0.67971296]],0.07
[[ 1.22861697  0.84812495 -0.0999378 ]],0.02
[[-0.9632804   0.38788435 -0.56527624]],0.02
[[ 0.63427669  0.5097132  -0.70954226]],0.09
[[ 0.9107884   1.26276254 -0.12140208]],0.01
[[-0.94590267  0.78411974 -0.35241781]],0.02
[[ 0.36656493  1.26679391 -0.2324741 ]],0.04
[[-0.9920511   0.54733953 -0.59199216]],0.0
[[-0.67448694  1.04579558 -0.36696093]],0.02
[[ 0.21163251  0.26633634 -0.88560296]],0.04
[[-1.4952878  -0.32490132 -0.02902429]],0.02
[[ 0.83223671  0.73007515 -0.52545615]],0.03
[[ 0.31190437  0.32613703 -0.88887232]],0.07
[[ 0.24046489 -0.76387782 -0.66528018]],0.1
[[-0.79188428 -0.80879273 -0.43755625]],0.02
[[-0.19216185  0.80022082 -0.60388122]],0.08
[[-0.63419099 -1.28342579  0.03644857]],0.04
[[ 1.15445034  0.54339594 -0.31051177]],0.04
[[-0.86322201 -0.8453045  -0.39358252]],0.01
[[-1.17282716 -0.39530763 -0.37631293]],0.01
[[-0.04703505 -0.68319989 -0.77458525]],0.13
[[-0.26942057 -0.8570785  -0.57433357]],0.06
[[ 0.95850354  0.913805   -0.24623049]],0.02
[[-0.20195635  0.23128362 -0.91258342]],0.05
[[ 0.67790452 -0.78968314 -0.60239957]],0.05
[[ 0.33168796 -1.41462027 -0.17731054]],0.03
[[ 0.59309274  0.19013633 -0.69954032]],0.1
[[-0.60704377  1.00536859 -0.3212288 ]],0.03
[[-0.4495238   1.18584342 -0.3819815 ]],0.04
[[-0.24909719 -1.41372669 -0.29074936]],0.01
[[-0.22554915 -1.39290347 -0.366082  ]],0.02
[[-0.6885845  -0.46274724 -0.6678631 ]],0.07
[[-1.12382202  0.72432767 -0.20885685]],0.02
[[ 0.92509103  0.94655596 -0.30129005]],0.04
[[ 1.13347686  0.7185158  -0.09436072]],0.03
[[-1.31321845 -0.69464038 -0.13475951]],0.0
[[ 1.44336105  0.41049626 -0.12337723]],0.05
[[ 0.81550353 -0.73270798 -0.48914826]],0.03
[[-0.56237491  0.91846634 -0.56794639]],0.02
[[-0.5033178  -0.16017054 -0.82993127]],0.1
[[-1.20172694  0.40052223 -0.51636064]],0.03
[[ 0.9595968   0.51517842 -0.59383827]],0.03
[[ 1.03784858  0.51712316 -0.29761656]],0.06
[[ 1.42237416  0.28153195 -0.01764466]],0.04
[[ 0.97999648  0.69209421 -0.45346073]],0.01
[[-1.34953466 -0.16197941 -0.16672769]],0.06
[[-0.55767473 -0.64241944 -0.5813454 ]],0.08
[[ 0.81141236  0.95912696 -0.18873163]],0.02
[[-0.75308477  1.10016591 -0.06617129]],0.07
[[-1.13832243 -0.37867478 -0.40314671]],0.04
[[-0.80022896  0.70390872 -0.59493708]],0.03
[[ 0.51177342  0.96964275 -0.52472243]],0.04
[[ 1.0290498  -0.81688983  0.05789652]],0.01
[[-1.43653729  0.19338538 -0.01096556]],0.04
[[-0.44685704 -1.06921694 -0.53840208]],0.01
[[-0.39385576  1.42312486 -0.06311106]],0.0
[[ 0.92489894  0.23853631 -0.6045977 ]],0.02
[[ 0.04996332 -1.29344339 -0.26084419]],0.06
[[ 0.40377675  0.48678345 -0.72025934]],0.07
[[-0.12505146  0.14377989 -0.93044433]],0.03
[[ 1.23256177  0.13937589 -0.41882539]],0.06
[[-1.09823359  0.61840899 -0.2034661 ]],0.02
[[ 0.56688953 -1.45663626 -0.35554001]],0.04
[[ 1.36539269  0.31613348 -0.11669417]],0.05
[[-1.320216    0.09756616 -0.45655591]],0.02
[[-0.57234714  0.92213662 -0.52857899]],0.01
[[ 0.28646427 -0.33785842 -0.83036107]],0.07
[[ 1.15742922  1.0180757  -0.0162676 ]],0.03
[[ 0.77191394  0.9827454  -0.52487419]],0.03
[[ 0.07881556  0.81188741 -0.6407324 ]],0.07
[[-1.21171003  0.52544053 -0.41122148]],0.05
[[ 0.17077304 -1.13028327 -0.48135396]],0.04
[[ 0.61533112  1.21113097 -0.07459103]],0.06
[[ 0.00275396  1.36585461 -0.24792756]],0.03
[[ 0.48018616 -0.67746536 -0.62760252]],0.06
[[ 0.9128513  -1.11260615 -0.24637744]],0.01
[[-1.21390807 -0.56186081 -0.358244  ]],0.04
[[-0.86140441  0.42157723 -0.62968314]],0.06
[[ 0.88888458  0.98385522 -0.12202054]],0.07
[[-0.36633215  0.79190492 -0.67802461]],0.07
[[ 1.43066241  0.44741168 -0.0549214 ]],0.01
[[-1.31189585  0.4090172  -0.20493959]],0.0
[[ 0.68464673  1.0832901  -0.29737742]],0.05
[[ 0.89155184  1.08613186 -0.25028351]],0.01
[[ 0.21626459 -0.03654262 -0.91818114]],0.03
[[ 1.26338874  0.15873891 -0.3452151 ]],0.06
[[-0.73791509  0.5885739  -0.64517788]],0.03
[[-1.20330375  0.84479884 -0.25428739]],0.01
[[-1.18473773 -0.77208933 -0.22444788]],0.0
[[ 0.33113768  1.58068165 -0.00321526]],0.01
[[ 0.95565493  0.55512093 -0.6067513 ]],0.0
[[ 0.07207642  1.01041926 -0.56071976]],0.01
[[-1.45375971  0.87389636 -0.11236443]],0.05
[[ 1.44640562  0.05967135 -0.00478871]],0.01
[[-0.47944922 -0.81158987 -0.5054269 ]],0.02
[[ 0.71005204  0.92916321 -0.35708893]],0.03
[[ 0.4102869  -1.11769511 -0.33836581]],0.01
[[ 0.11331963  1.2461585  -0.37210322]],0.08
[[-1.07241833  0.78940117 -0.22549705]],0.0
[[ 0.34643831  0.68988343 -0.66675848]],0.13
[[-0.26975467  1.51305668 -0.3065563 ]],0.03
[[ 0.23895992  0.74384672 -0.6464692 ]],0.05
[[-1.19842457 -1.0148931  -0.20698124]],0.02
[[-1.4979966  -0.25140192 -0.24310972]],0.05
[[ 1.44241552  0.39910884 -0.17676336]],0.02
[[-1.05293326  0.08621544 -0.61085362]],0.03
[[-0.72272182 -0.94760684 -0.44166485]],0.02
[[ 0.86643375 -1.09024115 -0.03380782]],0.05
[[ 0.60783458  1.2234528  -0.02968496]],0.04
[[ 0.45305559  0.89268674 -0.65047874]],0.04
[[-0.29655423 -1.31245132 -0.15204992]],0.03
[[ 1.0949968   1.01223893 -0.2647978 ]],0.01
[[ 0.80083464  0.92662481 -0.25731406]],0.01
[[-0.45222539 -0.89130423 -0.61607134]],0.03
[[-0.54076477  0.78207615 -0.61266273]],0.03
[[-0.42346936  1.30934676 -0.05636109]],0.0
[[-1.03964619  0.16064649 -0.47813338]],0.03
[[-0.33013739 -0.93573456 -0.52204914]],0.05
[[-0.90601699  0.95552258 -0.29386833]],0.03
[[-1.24858538 -0.57849948 -0.2530159 ]],0.04
[[-1.29925496  0.28678196 -0.4564784 ]],0.0
[[-1.47349935 -0.25543926 -0.14301457]],0.03
[[-0.55317834 -1.36966949 -0.25113547]],0.03
[[ 0.38642329  0.71690911 -0.71283428]],0.07
[[ 0.5895733   1.36645149 -0.08346844]],0.06
[[-0.62097832  0.6826523  -0.58864172]],0.01
[[-0.88754142 -0.07975853 -0.6242675 ]],0.03
[[-1.08249068  0.92885269 -0.26868014]],0.01
[[-0.37318927 -1.25905118 -0.22300922]],0.08
[[ 0.44538476 -0.37396197 -0.74935933]],0.09
[[-0.4141512  -1.07685162 -0.50529264]],0.03
[[ 1.27414818 -0.5062626  -0.25076852]],0.02
[[ 0.26324673  1.42473365 -0.0301524 ]],0.02
[[ 0.95556003  0.69547284 -0.50358461]],0.04
[[ 0.97731618 -0.86373998 -0.0345101 ]],0.01
[[-0.9481551  -0.84602528 -0.3428873 ]],0.02
[[-0.61893888  1.22252402 -0.24278561]],0.03
[[ 0.6406235  -1.21642554 -0.20042706]],0.02
[[ 0.45090439 -0.77265331 -0.69620102]],0.07
[[-1.0060636   0.18669495 -0.50590358]],0.0
[[-0.05848359 -0.75837261 -0.77786911]],0.13
[[-0.17605558  0.99466875 -0.53740914]],0.02
[[-0.59984597 -0.18598016 -0.74358991]],0.12
[[ 1.081542   -0.09329341 -0.45320357]],0.02
[[ 0.01505582  0.70121172 -0.75530979]],0.13
[[-0.28412212 -0.91321866 -0.47407788]],0.01
[[ 1.02818851  0.97001039  0.00868773]],0.01
[[-0.80598142 -0.24102196 -0.6606623 ]],0.07
[[-0.67328296 -1.30237569 -0.14637899]],0.02
[[-0.32516691  0.00948611 -0.91890476]],0.06
[[ 1.30415613 -0.27143607 -0.19486184]],0.0
[[-1.4544473  -0.20938352  0.09594227]],0.03
[[-0.11588754 -0.0036713  -0.95294385]],0.02
[[-0.10061933 -1.26430757 -0.44179153]],0.04
[[-1.3833228  -0.0020185  -0.25397446]],0.06
[[-0.60679879 -0.19026022 -0.75206321]],0.12
[[ 0.76648672 -0.89400004 -0.37922661]],0.04
[[-0.55291861 -0.7325965  -0.65923638]],0.04
[[ 0.26505344 -1.10827443 -0.47661483]],0.08
[[-0.25849009  0.50109872 -0.75443836]],0.1
[[-0.52888599  1.22575988 -0.15987199]],0.02
[[-1.201446   -0.47848383 -0.31665812]],0.04
[[ 0.73127859  0.05560585 -0.76543425]],0.11
[[ 1.44963231 -0.25930758 -0.30474921]],0.02
[[-0.64307503  1.29559616 -0.05741246]],0.02
[[ 0.18619772 -0.92614389 -0.66152011]],0.03
[[ 0.40352658 -0.44118944 -0.78765911]],0.1
[[ 0.25311212  0.24012271 -0.9029115 ]],0.06
[[ 0.31119515 -1.47961348 -0.0324001 ]],0.0
[[-1.17153891 -0.7992636  -0.19340177]],0.03
[[-0.01718561 -0.85240243 -0.67921922]],0.03
[[ 0.91370954  0.00711025 -0.64380294]],0.01
[[ 0.55876294 -0.81007262 -0.58314069]],0.0
[[ 0.12216609  1.52119792 -0.08218487]],0.0
[[-0.2142143   1.36368396 -0.26762441]],0.04
[[ 0.24948907 -0.69372449 -0.69746527]],0.1
[[-0.12422123  0.67090774 -0.746668  ]],0.12
[[-0.27203527 -1.31497542 -0.24921563]],0.02
[[-0.50021223 -1.25267375 -0.18879183]],0.01
[[ 0.08053902  1.21690384 -0.41004078]],0.04
[[ 0.00309112 -1.54311152 -0.13181776]],0.0
[[ 0.40159478 -0.46364953 -0.77677136]],0.09
[[ 1.24170232 -0.77740619 -0.09209269]],0.04
[[ 1.35767602  0.43806096 -0.12911471]],0.04
[[ 0.52677454 -1.46287784 -0.29440339]],0.07
[[-1.18095402  0.39908403 -0.49251003]],0.04
[[-0.68712852  1.19338454 -0.25629954]],0.01
[[-0.78993663  0.71965646 -0.50698523]],0.02
[[ 0.07860812 -1.22874322 -0.39055399]],0.05
[[ 1.48339527  0.0239723  -0.08800934]],0.03
[[ 1.29830068  0.60107623 -0.29824938]],0.02
[[ 0.63567865 -0.46812748 -0.72248802]],0.08
